node_id,macro_domain
500097a8-7fe0-4797-bebb-0fdf665931fe,5
e95bdc32-d895-481a-942f-b547724e1a19,6
fa6e7a04-9f97-4bb7-b3ff-2284854f3a2c,6
43f43d30-1693-4d9d-8c93-18c79d3b30c5,5
63c7f070-c3f6-45f5-a332-c453860c9de7,3
34d97068-d42c-435e-b92a-3267ee071a36,3
9f648256-77c7-4dcb-aa71-1d1eed30af8b,3
50de975d-d5a3-4494-976d-e30c6a3ac672,4
831f799b-bcf3-46fb-9f27-a5f58c486203,3
cf210ed2-b294-4f8b-9dff-7551c3532261,5
8199b8f1-b491-4938-9298-416c2c384485,6
26da0f19-b6ed-436e-81c0-2dd3c3cf4a76,6
47bac0d2-5acd-4312-b0c5-1f9609e17b20,5
9dd699c1-c37a-45e1-a8ec-3373957e4bc4,6
6d7af67a-1fa1-40c9-9a3f-cb0419a80f0f,5
26c43f67-5250-4857-8e71-0995cb48861c,4
feefcf74-ecf2-45d5-a665-dbc052df471f,1
048015de-dbc2-4a85-850f-0f4f3b433b28,4
662c452f-6372-414f-b7e6-00d62005155a,6
e541e395-3de4-4a1e-9202-31f5af66178d,1
0f797919-d4fb-4b1b-90b6-486e9cdb0220,4
aa49703c-920f-4bd2-839e-221ec26009d2,5
09bce702-53d2-4bb3-b6a7-bc4145bebf72,5
55aff891-30b7-4f49-9355-6b5f7470804e,4
50502514-aeb0-4a43-aab7-cd674a6d2320,4
3023df2b-98f3-426b-b58c-0cc1a8cf12b6,1
6dbff9a1-dfeb-4ea8-9633-023e6c211f60,4
18c10290-20de-480b-bbff-1062fe66aad5,6
b4b3eccd-5095-46e0-9cdc-2a62a8afa392,1
d31a5c2a-642b-41bd-890d-194acbf48310,4
d8631fff-2e56-4656-b4ba-0a78ec59cd80,4
ba98afec-abd3-4af6-8829-e4da50cfe08a,1
46a3899e-38c6-4cee-8ba3-a7eec3be3697,4
e63d3030-f7e9-4264-91f4-b6ce8c7905f1,4
038833d7-f267-472b-8775-fe132797f647,1
08c432e9-9057-49e3-9ca6-6aa23f5553b7,5
bb16e7cb-fe87-4741-a396-d4f374080570,3
8d5e3b29-ad65-4790-a43c-ca9d23014a9d,3
ab6f2753-1812-4b87-8069-ceb7a4fdc07c,5
721ff487-8987-49b7-8a5d-01901a50fa64,4
818f895b-dc9a-465f-ac79-beaef7a08dd9,5
9cdaee1c-8bc0-4341-a9bb-001b4d4d21d9,4
3d3cec8e-29f1-43ef-ae09-4ed36e1be73a,6
e882f2bb-41e1-4e0a-a7bb-3f136184293a,4
42d58f85-ba05-4b62-b9b2-fc9124e566f6,4
47dab0bf-ac75-4f8d-b83a-8af101b9ae1a,1
b560cd23-e6f4-4991-9040-79c0d026a3e6,5
13ccb584-88ef-4868-943e-ffe910120dad,4
0968cf0d-b07c-48f8-a7f4-e6a76d12693e,1
1b8fa248-9a43-4097-accd-7450386035f0,5
ab5666e1-69e1-4309-9a9c-cb00fee767f5,5
ee0ccecf-3e4b-4f75-9312-c2952cde2053,1
a8dd2adb-3f2b-403e-9bf4-d11274f8e0b3,5
7038b603-4589-49f8-a1ff-9d5118777a0b,4
81d7abec-937c-49b2-b364-c6e4b4195506,5
86db2745-9a84-4b57-abea-61fb99cf96c7,4
b2f79420-8a68-4aae-ab6b-cfda1fe28e5f,4
aa72de51-74dc-4e56-9c24-5ccb46fe8357,5
47fa34f8-93e7-4eba-b62f-03dee899f95d,4
b5e11a64-b099-48a1-92f2-9d50c342ce4f,4
92795adf-312b-498e-b2f9-e3499ab38df1,1
f48418b1-fede-4b24-b0c4-c694620365c5,4
e6b065c9-7c22-4ff7-9ae6-dc036b95f343,4
57a2b22a-1ed1-4cb8-94ec-11bd13ce30b4,5
33e79dfc-9687-40b4-951d-372354c9d30e,4
d1b7efbb-a88e-41fb-9ba7-5f38de396aee,1
9aa41b8d-6dac-426d-a9ef-0e5c96c73f37,2
dcf7ce9e-3768-4c63-9267-caf03a88f85a,3
27477110-3572-4ea2-b97e-2ca62f0115cd,3
af0140f7-5f0e-4718-b782-5d069512c6e3,1
8420349c-1f15-4462-81c8-34e41cd932c9,1
8c391f05-6617-498d-b736-b1424321787a,5
b0f4cdec-3c1e-4c0a-8a04-b1f91b477cc9,4
4370eea9-0aa1-4b18-bad4-c88e2464af77,2
e13430c8-bba2-4908-8b9f-5cc51f822959,3
f27971f7-ef17-4a0d-981e-c2a59b50fdd1,3
a29157cd-6f1a-4d96-b05c-d5379d8368b8,1
aaccdcc3-4e0b-4a41-bdb2-2832155dd262,3
d2968148-8693-4f9b-b32d-6c59912fa74f,1
b3bbacfa-577e-4b6d-a9f3-2636a415b116,5
3cedde9b-59e4-4865-b05c-e63b068641e3,5
dae206df-df58-41b6-96be-6868c6630b43,3
f340687e-b112-4b3b-81cf-1be14bb25b3f,4
21ae7bf4-55e9-4f1b-8702-25da138d937b,5
3fc103d7-412f-44b3-b4fe-386cc3f61d58,4
a38a0f6a-24f8-44cd-9343-c1fbb25f18ab,5
c879549b-b8b7-446d-87be-bececa35fa78,5
18a046c6-6aae-4101-8e0a-02c368772ae2,4
d44a5736-30b5-452d-b832-dc54c5923d79,5
98334d1c-ea2a-4d11-a2fb-f6f10d95c014,5
3d053e54-ccff-443f-b23e-8e6f8d8e5060,4
3209f26e-ab40-4a6b-90e3-aa081208f80f,6
3235ae99-7e30-4e76-9af5-f236c4ada680,5
6d561dd8-e46c-41b0-8633-732f2f4d41af,5
d610b2cd-595b-4426-aad9-2b7199ae875f,4
e8acb404-06ff-48f3-b857-9b6adc7483fd,5
f38ea0c1-90d8-4e07-94c7-afa0c21269a0,4
e651fd84-93c7-479d-a6f1-88368d1096d4,1
fcc74f13-d200-4e91-8e3b-7f738c339f9f,1
034097bc-9b0d-4c80-9b5b-8d40c780f8c0,0
2f19af70-0d38-4adb-a3c7-bf64f53bed1a,5
bad87c67-adb6-4366-8012-e573e005ab7a,1
9763c962-6c4b-4a72-975e-12a4030f7a03,5
949c0933-0e3b-4460-8140-b9ed554ced84,0
9203fe9b-4501-40f8-886a-5b14f08ddd50,1
c067337e-ec7e-46c2-99f7-a59fa17613c6,5
b625ab38-138a-46bc-ad29-5a522c5603e8,6
9d5b4b88-37de-43d8-b172-7ce5bcdb6ce0,1
55ae2a31-69b6-4478-9038-db468168a758,5
2d30f229-93e7-4179-a9aa-f21886c748a9,4
7abfe21b-774d-4909-9de2-bde3a526e5c6,1
94db0e52-d19c-4c15-8018-22f65450bd04,3
d74bd989-24a2-4022-8e61-b9d0823f176f,4
d2e04164-f0f8-4fac-92de-b4e722d06547,1
c4c85ccd-556a-4a88-b09a-f02fe696de49,3
8fff9369-a2b0-4bd8-a00b-0fb387a482a2,5
9f1022e0-55ea-424d-97f1-1952257f7727,1
cbc18d50-8b7c-4db2-87a3-8a7d804335dd,3
91ea03c6-cce5-4b22-8809-dc3c84bcd2bb,4
aaa00dda-56c1-46a1-b25b-15ce1cbf64ec,3
6cc68343-fdbb-4ff7-bebe-385e4b8b1845,4
0d458846-c709-43e6-aa83-e4be5c87cde9,4
1dbc05b9-9f59-4b1c-988a-0a738cf12730,5
8cbb81c4-15de-4931-ab99-59de2cf88454,4
2f2a9671-3f08-4b27-b53c-21862e10b0e3,5
ab19b0c3-e61a-4fe0-97b4-a5622a68290b,6
212fc53a-a0f1-4827-a11f-9606900b98e6,5
1abebe7b-fdc7-4a7b-bcf6-8ce31e1a0124,7
b20bd234-1210-4778-b95d-4b20f8c78f09,5
e27281b2-d0c6-4b48-a523-ddf2b12992d1,6
1c2b78fd-478c-42ae-acce-c9d462071a02,5
aa3132af-64d7-4e5f-be43-53412fa2c687,4
1d4afac8-19ff-471a-a31b-9263832c210b,1
585b5dff-ef6e-46db-8b98-36802a066085,1
86118ee9-7a9d-421e-baa2-098bd5c11dc3,5
99f89f27-303b-4d9b-85ce-473c9e11bde5,6
28bd8abd-b355-4d68-a3ac-f34ccb531bd5,7
49803c17-3e19-4dbd-8b9e-84f82fc1c742,4
c18badc4-5e4e-47ab-a688-825488eaffa2,2
63ad2f7a-788e-4eca-8a94-a17b19ab7409,4
c296acdf-a9f4-4931-ba8a-200fc874e991,4
dce3b009-5f2c-4600-8f36-82ecc24c75b2,4
b68e38fc-071a-4813-97ab-74edf9276b12,4
e200cc48-78c1-4731-b993-de95e07a932c,5
d08aa3ce-4ca9-4f16-b261-533f325b3eef,3
dd0be5d3-cd01-43ce-8487-bcf13b43787e,3
db47566d-d51d-468f-b831-44697b8ad039,4
98e01971-d94b-4c2e-92a3-40550c4142ad,5
99d8bcc4-c07e-4d85-88d9-969e0894444a,2
9dc073ff-728b-49bd-a76e-671cb7dbe13d,5
2071ba4e-2d24-43c8-9991-52d40163a593,4
8f25a2b5-265e-4146-a4f7-624b04a0783b,4
3cbbe479-ab3d-4158-a7ed-1298163f51ae,4
98adc1c2-e87e-42f9-b276-4de1405a5a21,4
204446de-87ba-4067-9c66-71ada96ab502,4
7f87a0e8-7c5d-417c-ba3d-680b69169ea6,7
15680cd8-7c41-40da-862c-b9992990b293,3
3ae5ccea-8a53-4902-8b1d-ff08436849af,7
5c9907de-036d-4cb0-a7e7-e105a9aa9aa9,5
eceecb79-3f1d-472f-a957-b3fcc644dbd7,3
36a2acf1-f7ec-4909-9d43-fb53f0e39f11,3
480adff5-1f96-4d2c-bdb8-aa2b180565cc,6
06e42ac4-2058-43cd-afff-be2da7bfc480,5
5e2b7e4e-6666-4923-ad4d-b899f82fe5c8,3
89a48bf3-a1a2-4e9f-a2bc-94ac956de680,3
c569ba03-727e-47b6-8801-22b3630b1d92,5
51419808-a129-4d01-819f-78cad2164d53,5
81067771-3f03-489c-9f03-b6ba87c9a028,4
0a653255-8bdc-4ae2-b8b8-7fbd1fd2c9ec,4
30b98931-d184-484e-aa23-82bb2b2acf3b,5
29df4feb-9c9d-4a6f-9a16-2eb4dcfe38eb,6
501983a7-32c8-420d-8bb2-14c1c3f35801,7
7c3ae6dc-76f3-4239-8375-664fc69f3c73,5
97381b29-ab5f-44f5-96a7-7f9202039e24,5
3e523d8b-2050-4504-a987-e4a1df1555d3,4
bc04d5ce-301a-47a5-a483-ad5af4971088,5
bc424670-eb4a-429b-ba4f-c7fc8ffb965e,5
8220337f-d6bf-402b-a185-c1671c410f20,5
8682d402-7a42-4cf5-aa0f-5122f21bada5,6
9ff8314d-e91f-4bd2-9ee8-fe8f652b1b3e,6
081686e6-0210-4c9c-b79b-e1c275376800,5
eae62bae-53b5-452a-b5cb-f2a3d96d2b34,7
180f8cef-9fab-4ee2-82da-7c879c49daf5,5
ad749107-e82b-4677-911e-69d473b3e621,5
03019b1f-05f1-4fc7-bfae-01a20e9fd216,5
3a28f121-6d4d-4509-81fa-db24001c8216,5
020c8e2a-100d-4751-9102-a0042f40d438,7
2b729ee3-6094-49da-9449-093a3375e3d7,5
6cdc8ffb-bb69-4eaf-9934-362ce58f14e5,4
f414f273-eb41-406c-881b-62405d94a64c,5
f139b8a3-f545-4d1d-9f71-fbc7f996b56b,4
26bc25c8-0e80-4178-86fb-5702a0a2d3e6,5
a7c1fb36-e278-42ea-b7a3-ffbdf5acedfe,4
1778f7b1-05cc-47e7-bfc6-bc5567b75c55,5
59b2b45d-5b4d-4bec-8c31-9d6297cb8516,4
36357ecb-6311-48b6-9f4e-bf12e5474409,4
9a62fd82-d161-4473-a407-1f6b8ae39f57,5
8c15fdf9-09dc-471b-ba45-64e262d055d0,3
2b23aa30-d19b-4358-b12d-5b0339be083c,1
e790c575-2bd1-4485-99a0-b1d923e498ad,3
9f8b3f75-8cac-4528-9b6a-32c8f335cf2b,5
1381d507-3cf3-485c-a701-cc3f3dfd26fa,4
7f2db17f-657e-46ed-a30b-886a719bec98,5
438b50c3-daac-4801-ae5c-af06a423ebc5,4
a2e1ee02-08fc-4184-bcf3-6567b118f280,5
d2cbecf9-bf4f-4d99-924d-5415bcb73ed4,5
01451aa9-c005-4309-b3d1-1412916e193a,6
ba7e55ad-40e6-4b59-83e8-cce1888632e9,5
ea4d8239-4c71-4bf6-9c54-c2a3c628c6ab,6
966d25e7-73a0-4369-aadb-407581253f98,5
a53f5f2f-ea31-47fe-afa5-5fe7ad0db920,4
5eaf2f77-278b-4394-b86d-a1305f583113,5
95c4e376-d5c9-4967-96dd-e67944780e8b,3
7889db4a-8a20-4b56-b748-443ccd43c509,5
49140e0f-7cda-4b61-8d64-c97619060d8d,5
35dcdb9a-5e12-4928-aa54-8675a125008e,4
b2d4052c-7307-4b53-bbd0-0ecac21f406e,5
799a921d-e372-4ca7-8c72-4fd601f37598,3
b4fe5055-7b09-45b4-a47c-8434f1498f4b,3
f0253ed7-3cea-4433-a1cc-ddbbc43a70c3,5
f482255f-b3a2-46a0-961e-8e34f5ac0b0f,7
42073bac-97d8-497c-8b68-86109f7df4a6,5
8ebadad6-45b2-422f-8938-bc0ca3fe4fcf,3
59d5bb31-e1b8-40d1-af92-a4839573f3cc,5
7a376d2b-bce7-4647-ac7b-d0c70c060c98,3
746669f3-1c59-4f40-834c-132b5f8161ff,5
71871f23-6d2b-4c4a-b008-442ff84175e7,4
cafdec02-bad9-4f1e-b706-2894a4abcb05,6
641ac9ab-59f2-4751-922d-2c137b827a9d,4
4c1178aa-705e-457b-8d7c-22fc3e23f52f,4
d79cfbcf-f236-4820-bcf9-d71d9b0090a9,3
98c87b4d-5b7e-4d56-8802-e319b0d37af0,5
9da5da04-77bd-4cff-862f-32f517df3b90,6
1e2e894b-ee79-4783-99e5-a0a1c8f097b7,5
65290876-6205-4781-a735-ccfa2d1f8edb,5
c3bca395-99d1-4a21-a90b-29429db5a879,4
153c668c-4995-4deb-b2ec-b5032f668c16,6
3f7992a0-abef-45cb-87d5-eae2a0533384,5
ea795b0c-35a8-4ebc-9e30-ed400c0561bb,5
5e3ea693-6078-4bb5-8f63-56e9773e65e8,5
e5f8c719-5c26-4693-bac2-bfdc281527af,4
014fe2c8-af80-4745-aeaf-776682446bc4,6
eb9b0634-71ee-42f9-a566-69f6a7dda09e,3
bcaaa439-f65d-449a-9942-5896d99f080d,5
7fb1f4e3-def4-47bc-b001-05daf04815d0,5
469cde7f-1570-488c-84e8-fa1e8e603713,5
8c8603fc-31a4-4e57-b279-199317bfd2b9,5
6c2be841-bcc1-427c-b7da-4b29111ec5d8,5
a1dd00ae-fc13-4965-bc15-c560464c0cfb,4
a406097e-2e01-43cd-b658-58629482bab9,3
00c8c516-e131-425f-b545-43ddbe309a6b,4
fa576dfc-336d-4091-b879-6ce3a3a1520c,4
25585bd3-b5e7-4447-a7e1-d58ea815f31a,4
ea2f1c77-a5f5-4f6b-b85c-145a48e90380,4
52e59f0e-f4db-4457-b16a-ca1819441774,7
7beff1ef-91fa-47fd-acd6-0f5505198f9f,5
2e3a155a-9373-4af5-88e4-6388534c0e85,5
5844aa9c-f535-4e49-8c1b-f8ee6415c3bb,6
2a2724e8-b440-4414-89f6-3ed49d361e1f,5
8c86f82d-be0b-4d85-a701-02f4b4031e8d,6
e19cd7b5-1797-4ee7-8121-e1ffd630ffd4,5
516cd8b0-aaa2-4ee1-8b2d-7cb523e5a501,5
32016e66-8045-4aab-aa63-7c7810bf1cbe,5
5fc6de44-3270-4511-86b5-9b4c86f0b277,6
6e36133e-1237-46b9-85d3-3433298c2da2,3
3069610b-9dd9-4115-a0f3-3e385907b70d,4
3f997da0-babd-4d15-b712-c80d3a591c23,4
bd092f04-a93e-42ea-8f75-c2f85cb824f7,5
7b6d90b2-959f-4fbe-9d58-db9be6a01dbf,4
c11aa13d-8f7d-43f5-a651-167de9e1a94d,5
bea392d1-e27c-47a6-89a0-15b2f50edf42,5
b6031dd6-2931-4a19-a2aa-d369b38d263f,5
78c597c1-43d9-4750-a46d-b80f7e90f227,4
6484f81f-953a-424c-a8c1-ec7163d6e6d8,5
42d482ba-e119-45e2-9a96-6f79c010e44c,6
c5d3a544-4cf7-4d60-a762-19fa13432b18,5
2fe4fbde-2da7-4f95-af95-51bd72dbc1c4,3
54496c4a-48bb-42d3-babb-e5394ff33f19,3
1cfd51f9-1af7-4994-8bc6-03e99ee06ee4,5
e10add80-a3dc-43b4-aecd-fb487d0eec81,5
b708c15e-8e2c-47d1-bcc8-cac0fef9c637,5
cd49a261-f9dc-4c37-8167-acadf2240e41,5
28f321a7-9982-4760-a197-b30129a7d2bf,3
146aa107-654c-4092-aa9e-9a3226eb589c,5
42c6708e-070a-4f8c-8931-d9b7ca42bdda,4
cacf38a9-b144-4dce-8ad6-c75b7a093042,5
5d1600ed-5a57-44e2-925f-645d7f66c31e,4
cbb08690-208d-4aa3-a5e7-db1956eb9d21,4
ce4f464c-2053-424f-82f1-044bef659483,4
b9b15cd3-bf20-4588-ac74-d2cba70dc418,6
b784e3c6-cb56-4e5c-9553-7876d48064e1,5
174e091c-9bad-4d00-88cb-e20c40cdca46,6
cb8e0a93-983c-400a-a792-088608c6d229,5
cc73ca5f-2059-43bd-97a1-931ce6d1cb70,4
541783b4-7cca-416e-afbe-a3ae1a0e0d45,4
a802dbe0-ff24-47f6-8534-16ba71542f67,6
e4b8f8f1-609f-4e4b-8d0d-92e60142143b,1
afc715dc-338f-434a-8797-91ac0450a466,4
f3df76d8-8d7f-4396-914d-90fd4bc2f0f7,7
24ecc70a-9f9f-4614-a5d0-0f4f6cbc846b,5
972cb3d9-c7b0-4588-a7b0-2bfe5131b87c,7
76f52ef0-e7d3-49c0-aa95-73c424ae5378,7
5e8f1e48-5a35-4cd6-8bb3-959b5412fcf3,5
f96488d7-2f1a-44f9-a775-f16f5fd64f3f,6
4196aa78-f10e-4cb9-b34e-41fc5942d3d0,5
6313b776-254a-4c2e-b3c8-c7464b37b5f4,7
eba8e779-e601-45e4-9cc2-043629fa6463,7
2a3ab83b-d116-4269-8226-cb8a1961e83c,4
023f3ca0-0582-4f28-a6d7-5c101aa9a11c,4
16a29591-212f-44ad-a703-7a2329962946,5
37822442-e6da-4f53-adde-27b2f373fc94,6
a3e77c96-1db0-433b-bf26-c8dd147f4bb5,6
fdb11fc9-187e-44e4-abc9-f2c8609139ac,5
7405d1d5-4b3e-4449-876b-f21d897e03fe,5
332c58ac-1ccb-4a25-9102-f0dea94f45a9,5
60be7903-2d78-47ef-a498-e937c7ef770a,4
9223c5d4-cab3-422c-b274-9570ee39e005,5
ecd6abe2-e3c5-480d-b838-2372913fcff5,5
90d0c32c-b0ec-4fda-9771-21af4cd5816e,5
7016f594-e59b-4c78-a30f-5a615af57aa0,5
35cf556d-34f3-4897-8965-61d2102c37e0,5
5e1be8a7-11ca-42e9-a447-95409c46287c,5
b5247614-bd07-4750-935b-f5fc9428930c,5
ef6903ea-7dab-476d-bc13-6434d27f4d66,5
1d736327-a664-48c3-9138-062607e49817,5
3952b713-c407-4fde-82f8-304366fbb73a,6
bcc4b213-964a-4553-ae00-4bddede2abdf,5
86c5a1c1-0c01-4181-bf31-9212e1e8909e,4
a866ea36-806f-4374-889e-412ec79e7765,5
c2196cbc-8636-4764-8372-b500640e87a5,4
9476d4a1-edb7-4a5a-8b43-654404ca90aa,5
09fa9fe8-65af-47cf-a472-47fe5218aa69,5
63ee29a3-e9a9-437c-841a-64b089a507cc,5
191f131c-3326-4d5c-b419-46104c6f5351,5
5835aacf-1503-499d-912a-844cc3d5ea8a,5
366d7378-9fee-4626-bd03-f5fff2f59797,4
91423919-b191-4964-9784-85ffbada54a0,5
3368aa4c-7a02-4f31-a254-e1efd6e42944,5
0bff25d1-04b9-4bbd-a8b5-75b279e641a5,5
c1c27768-b097-451c-a034-21fbd6cac4c6,0
724523b4-ebb6-45fa-bef2-ceae24ce5859,5
ced34e8d-56da-4351-8252-0bd093cdba1e,5
fbb9d2ec-28b4-484c-9bea-ad576f4aad49,5
ab9044d3-9beb-4a4b-a27c-571c67b88063,5
34e1e642-63b1-42bb-a532-411f91ccbb73,5
b506f00e-28ef-462e-887e-799c6ff0888e,5
e65077e1-4ab1-4fc1-986e-2f4874d9ac15,5
6f9ff00b-15ff-4bbf-85e6-b9943e594e92,4
d4658f87-531d-4948-aafe-a591ffdbd29a,5
9e5c3b1c-5eed-47d1-bfe8-b65f16a569e1,4
0cfc1069-e2c1-4505-8fda-8e1961265daf,5
d660d65a-5c8c-4287-bdc6-e3964ec6a56a,4
68b914e5-ec3b-44d4-aec4-acd1020a7866,5
be6d4847-4cbb-4fad-8e91-04ce18ea01b3,7
0251ef91-411d-4b52-979f-eecf1121b5b9,5
01ebd0aa-acb7-4bce-8c22-2ed5c12de243,6
1f468776-242b-4cee-b6ae-d0c56d86e353,5
65b8022a-d645-4ded-8f7a-329bfea42666,7
b62cbd9d-cb59-4d0b-9b5d-63135141bd55,5
5edaec33-e154-4167-9f47-524dc80b8dd3,6
08e5e1ee-80a8-4448-95b0-ab344f58d10d,5
c6758f7d-2338-4356-9530-0ffe3e07074d,5
ec5ac917-4c1c-45bf-8bfb-25bf384c96b2,5
09cb7243-38e0-429e-af38-81157653cd99,5
12890e91-8f47-478c-b5f5-b8a5aa7f1d75,4
8ee02336-e8a1-49c9-8433-a086269bdb45,5
60fe17a1-ed25-423e-ac00-ad034531957f,4
bcc8308a-6fc6-4c7d-95a0-9333e66f3568,5
ed4c28cc-fba1-4dd1-9b1d-0a10f654bf6c,5
8316ee5a-659e-4d25-bb57-5dc3ba63c257,5
c797c509-fae5-477c-af87-5baa36a9191c,5
9abd4b39-2d1b-40a7-a274-9479eadab598,5
c1d8ae04-f199-4326-a5bf-b990ee6a4d92,6
3ad8f84f-246f-421f-aa32-cf1acfa95a44,5
152310e2-6cd7-406b-a7ec-cfbc28c07aa4,4
44b770be-b69a-433d-8533-6475b022e3a0,5
92030a39-1e8b-4db0-9690-b404045c702a,4
5bceb224-513a-474d-a03f-eb8ff20e0315,5
519bbae9-ee05-4da0-9812-4dabee54ed7f,3
4d950f5f-803e-49b2-9a2f-950aa20c153e,5
78a92e24-4fb8-44ae-99eb-a5f2a03ebbfd,5
b589ed3d-e00b-4f44-9614-ac7414f11a7a,5
b1a52fd3-9d5c-4599-94da-44cc200c9ef8,5
4178be24-6c23-4117-9508-8f30692a3403,5
1eb42434-b18d-4aa3-98ea-9669c88b293d,7
a7ec36c7-3ff3-4452-98f6-33aac2425c18,5
616c2ecd-73b2-43b9-9754-3e82195b9250,5
2ab36592-0929-4e53-a687-193bbfe808fc,5
0cc7d201-d58a-4332-9042-89196f5978e3,4
fd503d61-0e3f-4f9a-be74-ad0a4aca548e,5
ab7640a1-4d22-4e7b-a47b-b41d2e38e125,5
1fbd9d8a-53c1-4515-a159-13ae503a4d42,5
6f4345d6-46ed-4257-8605-74b9a49a4464,5
a3fd81f1-f60e-44d8-abc7-1cab32994b86,5
22a89614-fb49-4fcc-a767-8f9525318b52,4
3aa164f1-ca9d-42da-a688-996546a57413,5
c9878b4a-1644-48ff-8a0b-2e8636b8e6c4,4
c9bef168-1720-44ff-b63b-f3e351073ba6,3
668785b6-1322-4242-9c72-a29c4d0903de,3
55ccd0cb-0f5a-4a1c-8157-37e9982a86ec,4
cb3b52f6-3cc3-44f7-9956-1f6badf45d7c,5
a5d04b74-ad14-4722-9821-04ffcfb2bdce,5
9e13496f-b059-40d4-9efb-a96c49504c76,5
1b2bc556-388a-4a5d-8115-fa6cc17f8374,5
34ff3965-c423-4f6f-9b56-4ea9072e67aa,4
082543a1-476e-4a0c-81c9-0de2c748827e,4
bbb79063-c977-4571-b636-e3b55c1cb958,4
beeecb90-67ae-414b-a72a-0b48d34a1a00,3
e83b9bb8-2749-47e8-ae77-fee4401254ca,4
36abac57-5cb4-48f2-a132-a139bf03c4f5,5
d6d09ee6-114b-401c-bd59-a5b578814cf3,3
d16be001-0f42-43af-a712-479eee630421,5
0bc264dc-faae-4330-a642-791caf6d03f2,7
7d23bf9e-41c0-4a3e-846a-817efddb3c5d,4
dd1999dd-bac1-45d2-95e7-c82539ca5213,0
9ef22bff-e0b7-482d-ae82-a93adf87f567,0
74e74b0f-d7dd-446d-a3ad-fcfd93de2715,5
e41fb3e5-99f1-4daf-965d-6cb2ac3f89d9,4
cdc29c1c-2e09-4725-85ba-9fc2595ae963,5
aed71c81-eb07-43d5-994f-885473622bb7,5
f627b29e-26de-48a2-8617-1cb6ec333707,5
ca964ea4-81d4-4d62-b1c1-f5d39d6d5957,4
4f9f1120-b974-4402-9747-e1a8ce0e7a5b,6
cf6fd807-0183-4cf8-ae94-e3f5c07a7c00,6
62671912-c49c-424e-b1fe-5646fa962558,4
daf295ba-decd-4a86-b2c0-a4b192e49d01,5
75314f79-1dcb-4e31-89f9-eccc8e52f5d5,0
afe0f6ce-84ec-4275-b549-ee11f51da076,5
8e33fa14-c5a9-4f3d-9941-ae6a5d578a64,5
6fd4cb56-7e47-4d53-908f-20071332bbe2,0
21d6a67d-70b9-4f68-b4ae-838916025305,0
9a61db27-04bb-4e39-b8de-a67c01e8786f,0
3417ee08-a779-4682-ae17-7085081c092e,5
9c07d21f-43cc-4710-ad5b-77ea4ed1c75f,5
e11af88a-2376-40d7-a5b5-eb6f0bba8c18,5
371773f2-e013-4104-bd18-7b68ea4b91eb,7
927f76fb-1eb2-4903-9396-bfb66d369bee,5
8d0ea785-5862-4e3c-86e6-285b0be64ed4,6
61a8d848-924a-4980-8b9a-afaead7c2207,4
1dc2f340-b378-4c27-9c7e-40830fba21a9,5
a90ca4f9-2778-4400-b44c-cd7e5bd179fb,5
48fc73d0-e395-405c-b0b8-2362fde9f0aa,5
91da8c03-b3e0-4e74-a034-f5c84f79f321,5
5b893c7e-a01e-4f83-ac78-dfc1fcdcad00,4
73cb4e44-0f7b-4dff-8d37-c99a040bb926,5
ce118c11-0720-4f85-a337-e6048cf6478c,5
10d62904-9678-47b1-a39b-22589926519e,5
74765bb7-50f7-48a7-aab3-1eb622fe8e6c,5
d3522620-0f73-4ca7-8b60-7bdafd1dc145,4
aa7d6bd6-fa18-44cc-844d-06e55e669c46,4
11b85ead-7f7c-44ec-bb69-91198164230b,4
7acd6a59-5526-4eb9-bbc6-7a784e6fcba7,4
08699aa6-51b8-4230-adbb-7957ef99b99e,0
76f694d3-f043-4033-a0c1-77c4f5f57b7d,5
84b73c44-7aae-489c-bcf3-0e42bbf1dd72,4
13f15ac6-a817-49f8-bcec-389ec4cb1c2b,5
d0906ca3-8e12-4a69-bb48-a6b6af118765,5
c44f4768-853c-4bf4-99af-56f5a7fa3e13,5
fc174348-f20b-44fc-99a0-ce5ccb6a9937,0
08fac457-3251-4503-9ad8-16221d5d997f,5
f5b4c9ae-4afb-477a-be14-eb3ed5376199,0
ae9d6adf-7a77-4250-89f3-a8b3dff24dc2,5
0733006b-5364-4e90-b4ea-4da8b8333c62,0
6ccf4581-6a71-4295-bb3e-352eb54aa813,5
f89dba2e-f448-40fa-99a1-55b090e58aff,4
4e4af4df-4a5f-480d-a71f-dc41a8cc73f2,5
e7ae9d00-5835-4197-9344-f892e68094d9,5
37a217ae-6713-4d6f-9a74-e9337fffe382,4
6f434d8b-9f3b-47bf-a2d0-cba77b4f7f2f,5
015d9cad-58fd-4fb2-b039-939924c0f64d,0
13c3f5c9-8ac5-4f73-871d-7ef8ff3bd9d3,5
f76a81df-2605-40d4-8711-8b0d5fed0983,5
7b330135-7def-4c8e-bbf5-8e639fcbd4f1,0
7479f1ba-22d0-4fb7-a538-1c7a6ad4abf3,6
5393bdda-f889-453e-81a1-6f43a0fd97e9,5
987b37cb-462f-4d3c-88b4-5bed154f0bf6,6
b8b8acae-db63-4fc7-a922-9f805323d8f6,5
c1253ff3-c515-4230-9f23-124a2caf82cd,5
3768499f-4f28-4f73-9000-6a5485f24759,5
8d3b6bfa-9069-49ad-81c0-c951544bdc27,5
92fc2975-c8e5-4306-8c18-0469362fb300,1
